DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WSF1,WSF2,WSF5,WSFG,WSFM
1959-11,,1208,47,2,0,0,0,0,0,0,25,0,46,0,0,0.04,89,48,44,0.06,,0,65.1,77.2,53,,,,,270,,,,,25.3,
1959-12,,1220,12,5,2,0,0,0,0,0,11,0,42,0,0,0.79,88,227,179,1.11,,0,59.6,69.4,49.8,,,,,360,,,,,44.7,
1960-01,,1,1,6,4,0,0,0,0,0,2,0,36,0,0,0.9,79,590,363,2.83,,0,53.3,61.7,44.9,,,,,315,,,,,31.1,
1960-02,,1,0,6,5,0,0,0,0,0,4,0,40,0,0,1.55,73,871,281,2.9,,0,55.3,63,47.6,,,,,270,,,,,35.6,
1960-03,,4,2,2,1,0,0,0,0,0,5,0,42,0,0,0.2,82,1105,234,0.21,,0,57.5,64.4,50.6,,,,,315,,,,,25.3,
1960-04,,26,22,2,2,0,0,0,0,0,12,0,46,0,0,1.26,88,1242,137,2,,0,61.2,69.8,52.6,,,,,270,,,,,28.9,
1960-05,,49,23,0,0,0,0,0,0,0,19,0,49,0,0,0,79,1301,60,0,,0,63.8,71.4,56.3,,,,,270,,,,,27.5,
1960-06,,79,30,0,0,0,0,0,0,0,22,0,57,0,0,0,82,1307,5,0,,0,65.8,71.5,60.1,,,,,270,,,,,18.3,
1960-07,,218,139,0,0,0,0,0,0,0,28,1,58,0,0,0,92,6,6,0,,0,69.3,76.1,62.5,,,,,270,,,,,17.2,
1960-08,,324,106,0,0,0,0,0,0,0,31,0,59,0,0,0,80,6,0,0,,0,68.4,74.1,62.7,,,,,270,,,,,17.2,
1960-09,,473,149,0,0,0,0,0,0,0,30,1,58,0,0,0,92,6,0,0,,0,70,76.6,63.4,,,,,270,,,,,16.1,
1960-10,,515,42,0,0,0,0,0,0,0,18,1,52,0,0,0,90,68,61,0,,0,64.4,72.2,56.6,,,,,225,,,,,21.9,
1960-11,,515,0,6,5,0,0,0,0,0,7,0,43,0,0,0.7,77,270,203,2.67,,0,58.2,66.2,50.3,,,,,225,,,,,30,
1960-12,,515,0,2,0,0,0,0,0,0,7,0,38,0,0,0.05,82,585,314,0.06,,0,54.9,65.4,44.3,,,,,270,,,,,18.3,
1961-01,,5,5,2,1,0,0,0,0,0,17,0,40,0,0,1.22,83,780,195,1.27,,0,58.9,70,47.8,,,,,135,,,,,16.1,
1961-02,,5,0,0,0,0,0,0,0,0,10,0,44,0,0,0,79,980,201,0,,0,57.8,67.5,48.2,,,,,360,,,,,28.9,
1961-03,,5,0,3,1,0,0,0,0,0,3,0,45,0,0,0.36,80,1233,253,0.46,,0,56.8,64.3,49.4,,,,,270,,,,,46.1,
1961-04,,6,1,1,0,0,0,0,0,0,8,0,47,0,0,0.02,77,1397,163,0.02,,0,59.6,67,52.2,,,,,270,,,,,38,
1961-05,,6,0,0,0,0,0,0,0,0,5,0,49,0,0,0,74,1527,130,0,,0,60.8,67.4,54.2,,,,,270,,,,,39.1,
1961-06,,33,27,0,0,0,0,0,0,0,21,0,53,0,0,0,80,1553,26,0,,0,65,71.3,58.7,,,,,270,,,,,24.2,
1961-07,,224,191,1,0,0,0,0,0,0,31,0,59,0,0,0.01,80,0,0,0.01,,0,71.1,77.3,65,,,,,270,,,,,24.2,
1961-08,,382,158,2,1,0,0,0,0,0,30,0,60,0,0,0.21,83,0,0,0.3,,0,70.1,75.7,64.4,,,,,270,,,,,23,
1961-09,,476,94,1,0,0,0,0,0,0,28,2,57,0,0,0.04,101,2,1,0.04,,0,68.1,75.1,61.1,,,,,270,,,,,23,
1961-10,,554,78,0,0,0,0,0,0,0,21,4,46,0,0,0,106,59,57,0,,0,65.7,74.2,57.1,,,,,360,,,,,39.1,
1961-11,,564,10,6,4,0,0,0,0,0,9,0,43,0,0,0.96,87,248,189,1.89,,0,59.1,68.4,49.7,,,,,360,,,,,34.4,
1961-12,,564,0,4,3,0,0,0,0,0,4,0,40,0,0,0.58,76,589,340,1.07,,0,54,62.1,45.9,,,,,270,,,,,28.9,
1962-01,,4,4,4,4,0,0,0,0,0,13,0,38,0,0,1.14,86,871,283,2.68,,0,56,66.5,45.6,,,,,315,,,,,43.6,
1962-02,,4,0,12,9,0,0,0,0,0,1,0,37,0,0,3.91,73,1186,315,11.07,,0,53.8,59.3,48.2,,,,,270,,,,,32.2,
1962-03,,4,0,5,2,0,0,0,0,0,1,0,39,0,0,0.54,70,1539,353,1.11,,0,53.6,61.3,45.9,,,,,270,,,,,49.4,
1962-04,,15,10,0,0,0,0,0,0,0,8,0,49,0,0,0,89,1685,145,0,,0,60.5,68,53,,,,,360,,,,,40.3,
1962-05,,21,7,1,0,0,0,0,0,0,8,0,50,0,0,0.06,83,1800,115,0.06,,0,61.5,68.5,54.4,,,,,270,,,,,32.2,
1962-06,,32,11,0,0,0,0,0,0,0,9,0,55,0,0,0,78,1866,66,0,,0,63.2,68.8,57.5,,,,,270,,,,,26.4,
1962-07,,68,36,0,0,0,0,0,0,0,31,0,56,0,0,0,76,4,4,0,,0,66,72.1,59.9,,,,,270,,,,,20.8,
1962-08,,209,142,0,0,0,0,0,0,0,31,0,60,0,0,0,84,4,0,0,,0,69.6,76.6,62.6,,,,,270,,,,,26.4,
1962-09,,290,81,0,0,0,0,0,0,0,30,0,58,0,0,0,85,4,0,0,,0,67.7,73.9,61.5,,,,,180,,,,,21.9,
1962-10,,319,29,2,0,0,0,0,0,0,21,1,53,0,0,0.04,92,45,41,0.07,,0,64.6,71.1,58.1,,,,,270,,,,,25.3,
1962-11,,322,3,1,0,0,0,0,0,0,6,0,44,0,0,0.02,76,207,162,0.02,,0,59.7,66.9,52.5,,,,,360,,,,,41.4,
1962-12,,322,0,1,0,0,0,0,0,0,4,0,36,0,0,0.01,74,469,261,0.01,,0,56.6,64.1,49,,,,,270,,,,,20.8,
1963-01,,1,1,2,1,0,0,0,1,0,4,0,30,0,0,0.56,81,773,304,0.62,,0,55.2,63.8,46.7,,,,,270,,,,,32.2,
1963-02,,21,19,6,3,0,0,0,0,0,10,1,49,0,0,2.5,92,902,129,4.48,,0,61.1,68.7,53.5,,,,,135,,,,,28.9,
1963-03,,21,0,6,3,0,0,0,0,0,2,0,41,0,0,1.13,74,1163,261,2.43,,0,56.6,64.9,48.2,,,,,270,,,,,33.3,
1963-04,,21,0,6,4,0,0,0,0,0,3,0,44,0,0,0.41,74,1395,232,1.41,,0,57.3,64.7,49.9,,,,,270,,,,,40.3,
1963-05,,23,2,2,0,0,0,0,0,0,17,0,50,0,0,0.01,75,1464,68,0.02,,0,62.9,69.3,56.4,,,,,270,,,,,30,
1963-06,,60,37,3,1,0,0,0,0,0,25,0,55,0,0,0.2,78,1482,18,0.24,,0,65.6,71.8,59.5,,,,,270,,,,,25.3,
1963-07,,175,115,0,0,0,0,0,0,0,31,0,57,0,0,0,80,0,0,0,,0,68.7,75.6,61.8,,,,,270,,,,,23,
1963-08,,358,183,1,0,0,0,0,0,0,31,0,60,0,0,0.01,87,0,0,0.01,,0,70.9,77.7,64.1,,,,,270,,,,,23,
1963-09,,644,286,3,3,0,0,0,0,0,30,6,61,0,0,0.49,110,0,0,1.13,,0,74.5,83.2,65.9,,,,,270,,,,,25.3,
1963-10,,736,92,1,1,0,0,0,0,0,29,0,55,0,0,0.42,82,3,3,0.42,,0,67.9,74.9,60.8,,,,,270,,,,,26.4,
1963-11,,750,14,5,4,0,0,0,0,0,16,0,45,0,0,0.81,84,115,112,2.76,,0,61.7,70.6,52.9,,,,,315,,,,,42.5,
1963-12,,754,4,0,0,0,0,0,0,0,17,0,40,0,0,0,85,340,225,0,,0,57.9,69.9,45.9,,,,,270,,,,,35.6,
1964-01,,0,0,4,3,0,0,0,0,0,7,0,40,0,0,0.59,77,643,303,1.49,,0,55.2,65.1,45.4,,,,,270,,,,,43.6,
1964-02,,0,0,0,0,0,0,0,0,0,8,0,38,0,0,0,79,905,262,0,,0,56,67.4,44.5,,,,,360,,,,,39.1,
1964-03,,8,8,6,2,0,0,0,0,0,5,0,39,0,0,0.6,88,1196,291,1.2,,0,55.9,64.5,47.3,,,,,45,,,,,55.3,
1964-04,,24,16,4,0,0,0,0,0,0,4,1,44,0,0,0.08,93,1418,222,0.2,,0,58.1,65.9,50.4,,,,,270,,,,,36.7,
1964-05,,24,0,1,0,0,0,0,0,0,3,0,45,0,0,0.01,72,1621,203,0.01,,0,58.4,64.9,52,,,,,270,,,,,35.6,
1964-06,,24,0,2,1,0,0,0,0,0,5,0,53,0,0,0.26,73,1707,86,0.29,,0,62.1,67.8,56.5,,,,,270,,,,,30,
1964-07,,91,67,0,0,0,0,0,0,0,30,0,55,0,0,0,77,11,11,0,,0,66.8,73,60.6,,,,,270,,,,,24.2,
1964-08,,228,137,0,0,0,0,0,0,0,31,0,60,0,0,0,81,11,0,0,,0,69.4,74.9,63.9,,,,,270,,,,,25.3,
1964-09,,290,62,0,0,0,0,0,0,0,26,0,55,0,0,0,86,21,9,0,,0,66.7,73.2,60.2,,,,,270,,,,,25.3,
1964-10,,376,86,2,1,0,0,0,0,0,19,2,53,0,0,0.21,94,45,24,0.3,,0,67,74.3,59.7,,,,,270,,,,,24.2,
1964-11,,398,21,6,3,0,0,0,0,0,10,0,38,0,0,0.49,86,249,204,1.07,,0,58.9,68.4,49.4,,,,,180,,,,,41.4,
1964-12,,398,0,7,3,0,0,0,0,0,2,0,39,0,0,0.71,74,555,306,1.95,,0,55.1,62.1,48.1,,,,,270,,,,,32.2,
1965-01,,10,10,3,2,0,0,0,0,0,8,0,37,0,0,0.3,83,855,300,0.43,,0,55.7,65.2,46.1,,,,,360,,,,,38,
1965-02,,12,2,2,2,0,0,0,0,0,4,0,37,0,0,0.2,83,1131,275,0.34,,0,55.2,64.6,45.9,,,,,360,,,,,44.7,
1965-03,,12,0,8,4,0,0,0,0,0,5,0,45,0,0,1.03,75,1365,234,1.64,,0,57.4,64.8,50.1,,,,,90,,,,,34.4,
1965-04,,21,8,9,8,0,0,0,0,0,9,0,43,0,0,1.2,79,1567,202,4.51,,0,58.5,65.4,51.7,,,,,180,,,,,39.1,
1965-05,,21,0,0,0,0,0,0,0,0,4,0,50,0,0,0,73,1707,139,0,,0,60.5,66.8,54.3,,,,,270,,,,,34.4,
1965-06,,22,1,2,0,0,0,0,0,0,7,0,52,0,0,0.02,72,1772,65,0.03,,0,62.9,68.2,57.5,,,,,270,,,,,24.2,
1965-07,,58,36,0,0,0,0,0,0,0,23,0,56,0,0,0,87,15,15,0,,0,65.7,71.7,59.7,,,,,270,,,,,25.3,
1965-08,,259,201,1,1,0,0,0,0,0,31,0,59,0,0,0.12,89,15,0,0.12,,0,71.5,77.8,65.2,,,,,270,,,,,23,
1965-09,,351,91,3,0,0,0,0,0,0,30,0,55,0,0,0.07,87,16,1,0.11,,0,68,75.1,60.9,,,,,270,,,,,23,
1965-10,,499,149,0,0,0,0,0,0,0,28,7,50,0,0,0,101,27,11,0,,0,69.4,79.4,59.4,,,,,360,,,,,36.7,
1965-11,,499,0,9,7,0,0,0,0,0,7,0,42,0,0,2.12,74,162,135,6.38,,0,60.5,66.9,54.1,,,,,270,,,,,32.2,
1965-12,,504,4,10,4,0,0,0,0,0,7,0,38,0,0,1.96,83,473,311,3.26,,0,55.1,63.9,46.3,,,,,225,,,,,40.3,
1966-01,,2,2,2,2,0,0,0,0,0,6,0,37,0,0,0.73,81,830,357,0.84,,0,53.6,63.1,44,,,,,225,,,,,30,
1966-02,,2,0,3,2,0,0,0,0,0,2,0,38,0,0,1.02,79,1167,337,1.4,,0,53,62.1,43.8,,,,,360,,,,,28.9,
1966-03,,2,0,3,3,0,0,0,0,0,7,0,39,0,0,0.26,78,1400,233,0.49,,0,57.5,64.6,50.4,,,,,270,,,,,42.5,
1966-04,,21,19,1,0,0,0,0,0,0,9,1,50,0,0,0.01,95,1517,117,0.01,,0,61.7,69.1,54.3,,,,,270,,,,,31.1,
1966-05,,25,4,2,0,0,0,0,0,0,17,0,52,0,0,0.01,75,1569,52,0.02,,0,63.5,69.6,57.3,,,,,270,,,,,26.4,
1966-06,,81,56,0,0,0,0,0,0,0,30,0,53,0,0,0,77,1579,9,0,,0,66.6,73.3,59.9,,,,,270,,,,,27.5,
1966-07,,182,100,1,0,0,0,0,0,0,31,0,58,0,0,0.01,79,0,0,0.01,,0,68.2,75,61.4,,,,,270,,,,,23,
1966-08,,394,213,0,0,0,0,0,0,0,31,0,62,0,0,0,83,0,0,0,,0,71.9,78.3,65.5,,,,,225,,,,,24.2,
1966-09,,531,136,3,1,0,0,0,0,0,30,0,55,0,0,0.14,83,0,0,0.19,,0,69.5,76,63,,,,,135,,,,,25.3,
1966-10,,670,139,1,0,0,0,0,0,0,31,3,55,0,0,0.04,93,1,1,0.04,,0,69.5,77.8,61.1,,,,,360,,,,,24.2,
1966-11,,703,33,3,2,0,0,0,0,0,10,2,45,0,0,2.44,101,109,108,2.69,,0,62.5,70.1,54.9,,,,,270,,,,,21.9,
1966-12,,703,0,5,5,0,0,0,0,0,10,0,40,0,0,1.49,76,342,233,3.67,,0,57.5,66.4,48.6,,,,,225,,,,,39.1,
1967-01,,0,0,4,3,0,0,0,0,0,6,0,41,0,0,1.46,79,604,262,2.71,,0,56.6,64.9,48.2,,,,,225,,,,,36.7,
1967-02,,6,6,1,0,0,0,0,0,0,14,0,44,0,0,0.05,84,763,158,0.05,,0,59.5,69.9,49.2,,,,,360,,,,,30,
1967-03,,7,0,7,4,0,0,0,0,0,4,0,44,0,0,0.38,76,941,178,1.47,,0,59.3,65.7,52.8,,,,,360,,,,,34.4,
1967-04,,7,0,10,6,0,0,0,0,0,1,0,45,0,0,0.78,70,1211,270,2.68,,0,56,62.9,49.1,,,,,270,,,,,38,
1967-05,,56,49,1,0,0,0,0,0,0,13,2,48,0,0,0.03,96,1281,70,0.03,,0,64.3,71.6,57,,,,,270,,,,,32.2,
1967-06,,58,2,0,0,0,0,0,0,0,7,0,50,0,0,0,72,1347,66,0,,0,62.9,68.4,57.4,,,,,270,,,,,25.3,
1967-07,,193,135,0,0,0,0,0,0,0,30,0,60,0,0,0,88,1,1,0,,0,69.3,75.3,63.3,,,,,270,,,,,21.9,
1967-08,,434,241,0,0,0,0,0,0,0,31,1,64,0,0,0,91,1,0,0,,0,72.8,78.7,66.9,,,,,270,,,,,23,
1967-09,,642,207,3,1,0,0,0,0,0,30,1,64,0,0,0.41,90,1,0,0.44,,0,71.9,77.3,66.5,,,,,270,,,,,23,
1967-10,,753,112,0,0,0,0,0,0,0,27,4,54,0,0,0,97,5,4,0,,0,68.5,77,60,,,,,270,,,,,28.9,
1967-11,,781,28,6,4,0,0,0,0,0,17,0,45,0,0,5.6,85,58,53,7.47,,0,64.1,70.7,57.6,,,,,270,,,,,36.7,
1967-12,,781,0,5,4,0,0,0,0,0,4,0,38,0,0,0.54,76,396,338,1.05,,0,54.1,62,46.2,,,,,270,,,,,33.3,
1968-01,,5,5,6,4,0,0,0,0,0,11,0,41,0,0,0.24,82,640,244,0.84,,0,57.3,66.1,48.4,,,,,180,,,,,27.5,
1968-02,,9,3,5,2,0,0,0,0,0,9,0,49,0,0,0.2,80,764,124,0.44,,0,60.8,67.4,54.2,,,,,360,,,,,28.9,
1968-03,,13,4,4,4,0,0,0,0,0,11,0,46,0,0,3.1,84,908,143,3.77,,0,60.5,68.7,52.3,,,,,225,,,,,33.3,
1968-04,,31,19,2,1,0,0,0,0,0,10,1,49,0,0,0.46,90,1029,121,0.49,,0,61.6,69.3,53.9,,,,,225,,,,,32.2,
1968-05,,64,33,0,0,0,0,0,0,0,15,0,51,0,0,0,85,1096,67,0,,0,63.9,70.9,56.9,,,,,270,,,,,33.3,
1968-06,,108,43,0,0,0,0,0,0,0,23,0,58,0,0,0,78,1104,7,0,,0,66.2,71.5,60.9,,,,,225,,,,,28.9,
1968-07,,215,107,1,0,0,0,0,0,0,25,0,59,0,0,0.04,80,5,5,0.04,,0,68.3,73.2,63.4,,,,,270,,,,,21.9,
1968-08,,324,109,0,0,0,0,0,0,0,30,1,59,0,0,0,90,5,0,0,,0,68.5,74.1,62.9,,,,,225,,,,,24.2,
1968-09,,432,108,0,0,0,0,0,0,0,27,1,57,0,0,0,95,6,1,0,,0,68.6,74.6,62.6,,,,,270,,,,,23,
1968-10,,471,39,4,1,0,0,0,0,0,17,1,55,0,0,0.13,94,36,30,0.32,,0,65.3,72,58.6,,,,,315,,,,,33.3,
1968-11,,482,11,4,1,0,0,0,0,0,13,0,43,0,0,0.15,83,146,110,0.24,,0,61.7,69.7,53.7,,,,,360,,,,,38,
1968-12,,482,0,6,4,0,0,0,1,0,4,0,32,0,0,0.8,79,478,332,1.42,,0,54.3,63,45.6,,,,,315,,,,,32.2,
1969-01,,7,7,12,11,0,0,0,0,0,5,0,39,0,0,2.63,82,734,256,9.61,,0,57,62.7,51.2,,,,,180,,,,,34.4,
1969-02,,7,0,14,9,0,0,0,0,0,1,0,42,0,0,0.89,73,1045,311,3.76,,0,53.9,59.6,48.2,,,,,180,,,,,36.7,
1969-03,,11,4,3,2,0,0,0,0,0,5,0,40,0,0,0.23,80,1317,272,0.42,,0,56.4,63.4,49.4,,,,,315,,,,,32.2,
1969-04,,18,7,3,2,0,0,0,0,0,6,0,47,0,0,0.24,81,1465,148,0.38,,0,60.3,66,54.6,,,,,360,,,,,31.1,
1969-05,,26,8,0,0,0,0,0,0,0,10,0,50,0,0,0,72,1533,68,0,,0,63.1,67.8,58.4,,,,,270,,,,,26.4,
1969-06,,51,24,0,0,0,0,0,0,0,13,0,58,0,0,0,78,1543,10,0,,0,65.5,69.8,61.2,,,,,225,,,,,21.9,
1969-07,,178,127,1,1,0,0,0,0,0,31,0,60,0,0,0.15,79,0,0,0.15,,0,69.1,73.7,64.5,,,,,225,,,,,23,
1969-08,,364,186,0,0,0,0,0,0,0,31,0,60,0,0,0,86,0,0,0,,0,71,76.7,65.3,,,,,270,,,,,23,
1969-09,,432,68,1,0,0,0,0,0,0,21,0,59,0,0,0.01,82,4,4,0.01,,0,67.1,72,62.3,,,,,270,,,,,25.3,
1969-10,,497,65,0,0,0,0,0,0,0,24,0,52,0,0,0,88,36,32,0,,0,66.1,73.8,58.3,,,,,270,,,,,30,
1969-11,,540,42,5,1,0,0,0,0,0,21,0,44,0,0,1.26,84,101,65,1.37,,0,64.2,74.1,54.4,,,,,270,,,,,23,
1969-12,,552,12,1,0,0,0,0,0,0,5,0,39,0,0,0.01,82,307,206,0.01,,0,58.7,66.4,51.1,,,,,360,,,,,41.4,
1970-01,,0,0,7,4,0,0,0,0,0,3,0,37,0,0,0.67,73,558,251,1.44,,0,56.9,63.6,50.2,,,,,360,,,,,33.3,
1970-02,,5,5,4,3,0,0,0,0,0,12,0,46,0,0,0.66,83,684,126,1.39,,0,60.7,69.5,51.8,,,,,180,,,,,39.1,
1970-03,,5,0,4,3,0,0,0,0,0,9,0,47,0,0,0.89,74,860,176,1.29,,0,59.3,66.3,52.4,,,,,270,,,,,40.3,
1970-04,,8,3,0,0,0,0,0,0,0,9,0,45,0,0,0,82,1033,173,0,,0,59.3,67.4,51.2,,,,,270,,,,,44.7,
1970-05,,34,26,0,0,0,0,0,0,0,8,1,51,0,0,0,94,1111,78,0,,0,63.3,69.9,56.7,,,,,270,,,,,24.2,
1970-06,,69,35,1,0,0,0,0,0,0,20,0,57,0,0,0.01,88,1125,14,0.01,,0,65.7,71.2,60.2,,,,,225,,,,,27.5,
1970-07,,183,114,0,0,0,0,0,0,0,30,0,60,0,0,0,85,0,0,0,,0,68.7,74.6,62.7,,,,,270,,,,,25.3,
1970-08,,321,138,0,0,0,0,0,0,0,30,0,59,0,0,0,85,1,1,0,,0,69.4,75.7,63.1,,,,,270,,,,,23,
1970-09,,451,130,0,0,0,0,0,0,0,27,4,58,0,0,0,102,6,6,0,,0,69.2,76.8,61.5,,,,,270,,,,,20.8,
1970-10,,505,54,2,0,0,0,0,0,0,21,0,49,0,0,0.01,87,29,22,0.02,,0,66,72.9,59.2,,,,,270,,,,,25.3,
1970-11,,517,11,7,5,0,0,0,0,0,10,0,47,0,0,1.79,83,154,125,3.68,,0,61.2,68.2,54.2,,,,,315,,,,,33.3,
1970-12,,518,1,10,6,0,0,0,0,0,5,0,43,0,0,2.23,77,434,280,4.12,,0,56,63.2,48.9,,,,,270,,,,,34.4,
1971-01,,22,22,3,2,0,0,0,0,0,8,0,35,0,0,0.39,86,749,315,0.66,,0,55.5,63.6,47.4,,,,,360,,,,,41.4,
1971-02,,29,8,3,2,0,0,0,0,0,5,0,41,0,0,0.22,86,990,241,0.36,,0,56.7,64.5,48.9,,,,,360,,,,,42.5,
1971-03,,29,0,1,1,0,0,0,0,0,4,0,39,0,0,0.23,77,1245,255,0.23,,0,56.8,63.8,49.8,,,,,360,,,,,40.3,
1971-04,,41,12,2,1,0,0,0,0,0,6,1,45,0,0,0.67,91,1443,198,0.68,,0,58.8,66.7,50.9,,,,,270,,,,,42.5,
1971-05,,64,22,5,1,0,0,0,0,0,5,0,49,0,0,0.13,88,1578,135,0.18,,0,61.4,67.7,55.1,,,,,360,,,,,40.3,
1971-06,,93,29,0,0,0,0,0,0,0,17,0,50,0,0,0,77,1617,38,0,,0,64.7,70.1,59.3,,,,,270,,,,,25.3,
1971-07,,231,139,0,0,0,0,0,0,0,31,0,60,0,0,0,82,0,0,0,,0,69.5,74.9,64,,,,,225,,,,,25.3,
1971-08,,518,286,0,0,0,0,0,0,0,31,1,62,0,0,0,90,0,0,0,,0,74.2,80.5,68,,,,,270,,,,,27.5,
1971-09,,697,180,0,0,0,0,0,0,0,30,2,55,0,0,0,91,3,3,0,,0,70.9,77.1,64.6,,,,,360,,,,,26.4,
1971-10,,795,97,2,1,0,0,0,0,0,18,5,43,0,0,0.21,101,100,97,0.28,,0,65,74.6,55.4,,,,,360,,,,,36.7,
1971-11,,808,13,2,1,0,0,0,0,0,7,0,44,0,0,0.14,86,286,186,0.22,,0,59.2,67.4,51,,,,,270,,,,,28.9,
1971-12,,808,0,12,7,0,0,0,0,0,1,0,39,0,0,2.25,70,666,380,5.7,,0,52.8,60.7,44.8,,,,,315,,,,,39.1,
1972-01,,0,0,0,0,0,0,0,0,0,7,0,37,0,0,0,80,1009,343,0,,0,53.9,63,44.8,,,,,270,,,,,25.3,
1972-02,,0,0,1,1,0,0,0,0,0,4,0,46,0,0,0.16,75,1246,236,0.16,,0,56.8,64.5,49.2,,,,,315,,,,,20.8,
1972-03,,7,7,0,0,0,0,0,0,0,9,0,46,0,0,0,86,1415,169,0,,0,59.8,66.1,53.5,,,,,315,,,,,43.6,
1972-04,,10,2,0,0,0,0,0,0,0,12,0,47,0,0,0,80,1524,109,0,,0,61.5,69.2,53.7,,,,,270,,,,,38,
1972-05,,41,31,1,0,0,0,0,0,0,14,0,52,0,0,0.01,84,1583,59,0.01,,0,64.1,70.9,57.3,,,,,225,,,,,28.9,
1972-06,,103,62,1,0,0,0,0,0,0,28,0,58,0,0,0.06,77,1584,1,0.06,,0,67,72.6,61.5,,,,,225,,,,,27.5,
1972-07,,269,166,0,0,0,0,0,0,0,31,0,60,0,0,0,87,0,0,0,,0,70.3,76.8,63.9,,,,,270,,,,,26.4,
1972-08,,509,240,1,0,0,0,0,0,0,31,1,62,0,0,0.06,90,0,0,0.06,,0,72.8,78.8,66.7,,,,,225,,,,,27.5,
1972-09,,654,144,1,0,0,0,0,0,0,30,0,58,0,0,0.03,89,0,0,0.03,,0,69.8,75.7,63.9,,,,,225,,,,,27.5,
1972-10,,714,61,3,1,0,0,0,0,0,26,1,48,0,0,1.75,95,18,18,1.79,,0,66.4,73,59.7,,,,,360,,,,,33.3,
1972-11,,715,0,7,5,0,0,0,0,0,14,0,44,0,0,1.27,79,163,145,3.13,,0,60.2,69.1,51.3,,,,,270,,,,,44.7,
1972-12,,718,3,4,4,0,0,0,0,0,10,0,37,0,0,0.73,80,420,257,1.88,,0,56.8,65.7,47.9,,,,,270,,,,,44.7,
1973-01,,1,1,5,4,0,0,0,0,0,3,0,37,0,0,1.7,77,743,324,3.16,,0,54.6,62.7,46.4,,,,,360,,,,,46.1,
1973-02,,1,0,11,8,0,0,0,0,0,4,0,45,0,0,1.76,78,926,182,4.87,,0,58.5,65.6,51.4,,,,,180,,,,,38,
1973-03,,1,0,6,5,0,0,0,0,0,0,0,43,0,0,0.75,68,1221,295,2.43,,0,55.5,62.3,48.6,,,,,270,,,,,40.3,
1973-04,,5,4,0,0,0,0,0,0,0,10,0,48,0,0,0,80,1375,153,0,,0,60,67.8,52.3,,,,,135,,,,,42.5,
1973-05,,18,13,1,0,0,0,0,0,0,10,0,52,0,0,0.01,84,1469,94,0.01,,0,62.4,68.4,56.4,,,,,270,,,,,25.3,
1973-06,,83,64,0,0,0,0,0,0,0,25,2,55,0,0,0,92,1482,13,0,,0,66.7,73.7,59.7,,,,,225,,,,,25.3,
1973-07,,175,92,0,0,0,0,0,0,0,31,0,58,0,0,0,87,0,0,0,,0,68,74.3,61.6,,,,,225,,,,,23,
1973-08,,301,126,1,0,0,0,0,0,0,31,0,60,0,0,0.02,85,0,0,0.02,,0,69.1,75,63.1,,,,,270,,,,,27.5,
1973-09,,379,78,0,0,0,0,0,0,0,27,3,57,0,0,0,98,2,2,0,,0,67.5,74,61.1,,,,,270,,,,,23,
1973-10,,428,49,2,0,0,0,0,0,0,25,1,53,0,0,0.04,91,30,28,0.08,,0,65.7,74.7,56.7,,,,,270,,,,,25.3,
1973-11,,430,2,5,3,0,0,0,0,0,8,0,44,0,0,0.98,77,197,167,1.92,,0,59.5,67.1,51.9,,,,,270,,,,,36.7,
1973-12,,437,7,6,1,0,0,0,0,0,10,0,42,0,0,0.3,85,411,214,0.46,,0,58.3,67.8,48.8,,,,,45,,,,,35.6,
1974-01,,0,0,11,8,0,0,0,0,0,3,0,39,0,0,1.7,79,742,331,5.68,,0,54.3,61.1,47.5,,,,,270,,,,,40.3,
1974-02,,3,3,1,1,0,0,0,0,0,8,0,43,0,0,0.13,80,957,214,0.13,,0,57.5,66.8,48.1,,,,,315,,,,,32.2,
1974-03,,3,0,8,4,0,0,0,0,0,0,0,43,0,0,1,68,1218,261,2.49,,0,56.6,62.1,51,,,,,270,,,,,30,
1974-04,,5,2,2,1,0,0,0,0,0,9,0,46,0,0,0.12,78,1380,162,0.14,,0,59.6,67.5,51.8,,,,,270,,,,,46.1,
1974-05,,9,5,1,0,0,0,0,0,0,11,0,50,0,0,0.02,77,1450,70,0.02,,0,62.9,68.9,56.9,,,,,270,,,,,35.6,
1974-06,,63,54,0,0,0,0,0,0,0,28,0,56,0,0,0,80,1454,4,0,,0,66.6,73.1,60.2,,,,,270,,,,,30,
1974-07,,235,172,0,0,0,0,0,0,0,31,0,60,0,0,0,84,0,0,0,,0,70.5,76.7,64.3,,,,,270,,,,,26.4,
1974-08,,377,143,0,0,0,0,0,0,0,31,0,61,0,0,0,78,0,0,0,,0,69.6,74.8,64.4,,,,,270,,,,,24.2,
1974-09,,495,118,0,0,0,0,0,0,0,30,0,59,0,0,0,86,0,0,0,,0,68.9,75.1,62.8,,,,,270,,,,,26.4,
1974-10,,552,57,3,1,0,0,0,0,0,23,2,52,0,0,0.45,100,28,28,0.54,,0,65.9,72.2,59.6,,,,,270,,,,,46.1,
1974-11,,590,38,0,0,0,0,0,0,0,17,2,44,0,0,0,94,136,108,0,,0,62.7,72.8,52.4,,,,,270,,,,,30,
